0
20
0
30
0
10
20
0
90
0
16453
0
0
50
0
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
370
0
40
0
60
0
280
0
130
0
100
0
140
0
100
0
150
0
0
0
0
70
0
20
0
60
0
250
0
150
0
230
0
80
0
100
0
50
0
250
0
120
0
0
0
0
0
20
0
110
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
370
0
60
0
130
0
220
0
10
0
190
0
150
0
27775
20
0
0
0
0
110
0
90
0
1623
0
0
664
0
40
0
110
0
664
0
60
0
130
0
0
0
0
0
0
0
0
0
0
0
60
0
0
10
0
60
0
16360
0
0
0
0
0
20
0
100
0
110
0
5680
0
230
0
0
0
120
0
0
1079
0
441
0
0
0
1629
0
30
0
0
3753
3753
3753
3753
0
3736
0
10146
0
0
0
40
0
0
0
0
0
0
0
30
0
80
0
40
0
0
40
0
90
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
30
0
70
0
10
0
683
0
110
0
30
0
110
0
130
0
3778
0
38960
0
432
0
285
0
0
30
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
270
0
0
60
0
0
40
0
0
20
0
10
0
0
10
0
0
0
0
17134
0
21569
0
13125
0
0
47278
0
23345
